title,logoPath,logoPathV3,jobId,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,tagsAndSkills,companyId,jdURL,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,hiringFor,consultant,hideClientName,mode,clientLogo,board,salaryDetail,experienceText,minimumExperience,maximumExperience,saved,experience,salary,location,companyJobsUrl,ambitionBoxData,vacancy,clientHeadline,brandingTags,exclusive,diversityTagText,clientCareersUrl,clientGroupId,clientTitleString,diversityCountLabel,jobType,smbJobFields,internshipTags
Salesforce Quality Engineer,https://img.naukimg.com/logo_images/groups/v1/10663242.gif,https://img.naukimg.com/logo_images/groups/v1/10663242.gif,40725911792,INR,2 Days Ago,grey,Ekloud Inc,False,"Software Quality Assurance,ISTQB,Regression Testing,Provar Testing Tool,Lightning Component Framework,Automation Testing Tools,Automation Testing,Salesforce Testing",124703740,https://www.naukri.com/job-listings-salesforce-quality-engineer-ekloud-inc-lucknow-4-to-5-years-040725911792,"<div> <div> <b> About the Role : </b> </div> <div> <div> <b> <br /> </b> </div> We are seeking a skilled and detail-oriented Salesforce Quality Engineer (QE) with expertise in Provar Automation and strong manual testing capabilities. The ideal candidate will have hands-on experience testing Salesforce applications across both Classic and Lightning environments and will play a key role in ensuring the delivery of high-quality Salesforce solutions. <br /> <br /> <b> Key Responsibilities : </b> </div> <div> <div> <b> <br /> </b> </div> - Design, develop, and maintain automated test scripts using Provar for Salesforce applications. <br /> <br /> </div> <div> - Perform end-to-end manual testing including functional, regression, and integration testing based on user stories and acceptance criteria. <br /> <br /> </div> <div> - Collaborate with developers, business analysts, and stakeholders to understand requirements and ensure test coverage. <br /> <br /> </div> <div> - Create detailed test plans, test scenarios, and test cases; execute test runs and log defects in test management tools. <br /> <br /> </div> <div> - Validate UI, backend logic, and workflows in Salesforce Classic and Lightning environments. <br /> <br /> </div> <div> - Participate in Agile ceremonies such as sprint planning, daily stand-ups, and retrospectives. <br /> <br /> </div> <div> - Support and mentor junior QA team members in testing practices and Provar usage. <br /> <br /> </div> <div> - Present test results and defect trends during demos and client interactions with clarity and professionalism. <br /> <br /> <b> Required Skills & Qualifications : </b> </div> <div> <div> <b> <br /> </b> </div> - 4- 5 years of hands-on QA experience in Salesforce testing. <br /> <br /> </div> <div> - Strong expertise in Provar test automation tool. <br /> <br /> </div> <div> - Proficient in manual testing techniques, methodologies, and tools. <br /> <br /> </div> <div> - Sound understanding of Salesforce architecture, workflows, and customizations. <br /> <br /> </div> <div> - Experience with Salesforce Classic and Lightning platforms. <br /> <br /> </div> <div> - Familiarity with Agile/Scrum development lifecycle. <br /> <br /> </div> <div> - Excellent communication and client interaction skills. <br /> <br /> </div> <div> - Proven ability to mentor and support team members effectively. <br /> <br /> <b> Preferred : </b> </div> <div> <div> <b> <br /> </b> </div> - ISTQB or Salesforce QA certifications. <br /> <br /> </div> <div> - Experience with test management and CI/CD tools (e.g., Jira, TestRail, Jenkins). </div> <br /> </div>",False,10663242,0,2025-07-04 04:07:35,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",4-5 Yrs,4.0,5.0,False,4-5 Yrs,Not disclosed,Lucknow,https://www.naukri.com/ekloud-jobs-careers-124703740,,,,,,,,,,,,,
Backend Engineer - AEM,https://img.naukimg.com/logo_images/groups/v1/5015660.gif,https://img.naukimg.com/logo_images/groups/v1/5015660.gif,30725502100,INR,3 Days Ago,grey,Remotestar,False,"Performance tuning,spring boot,Backend,Interpersonal skills,Financial markets,Coding,Cloud Services,Debugging",123513681,https://www.naukri.com/job-listings-backend-engineer-aem-remotestar-bengaluru-4-to-10-years-030725502100,"<div> <div> <strong> About Client: </strong>  A FTSE 250 global fintech company headquartered in London with a presence in 18 countries and five continents. Their award-winning products and platforms empower go-getters around the world giving them access to over 19,000 financial markets. </div> <div> <br /> </div> <div> <strong> About the Role: </strong> </div> <div> We are seeking a highly capable  <strong> Backend Developer </strong>  with expertise in  <strong> Adobe Experience Manager (AEM) </strong>  and  <strong> Java </strong> -based backend systems. The role involves designing scalable backend services, enhancing AEM performance, and ensuring robust integrations within enterprise-grade content platforms. </div> <div> <br /> </div> <div> <strong> Experience: 4-10 Years </strong> </div> <div> <br /> </div> <div> <strong> Location: Bengaluru </strong> </div> <div> <strong> <br /> </strong> </div> <div> <strong> Working Model: Hybrid </strong> </div> <div> <br /> </div> <div> <strong> Roles and Responsibilities: </strong> </div> <div> <br /> </div> <ul> <li> Design, develop, and maintain backend features in Adobe Experience Manager (AEM) using Java, Sling, OSGi, and other AEM-specific technologies. </li> <li> Develop and customize AEM components, templates, services, and workflows to meet business requirements. </li> <li> Identify and resolve technical issues, performance bottlenecks, and defects in AEM implementations. </li> <li> Work on Spring Boot microservices and integrate them with AWS-based infrastructure. </li> <li> Manage and maintain CI/CD pipelines for streamlined deployments. </li> <li> Load data through REST APIs and GraphQL. </li> <li> Participate in code reviews, ensure adherence to best coding standards. </li> <li> Embrace learning and implementation of innovative product features. </li> <li> Provide mentorship and technical guidance to junior developers. </li> </ul> <div> <br /> </div> <div> <strong> Skills & Qualifications: </strong> </div> <div> <br /> </div> <ul> <li> Strong hands-on experience in AEM development (Java, Sling, OSGi). </li> <li> Proficient in Spring Boot and AWS cloud services. </li> <li> Good understanding of REST APIs, GraphQL, and data integration techniques. </li> <li> Experience handling CI/CD pipelines (e.g., Jenkins, GitLab CI/CD). </li> <li> Familiar with performance tuning, versioning strategies, and content replication in AEM. </li> <li> Strong problem-solving and debugging abilities. </li> <li> Excellent communication and interpersonal skills. </li> </ul> </div> <div> </div>",False,5015660,0,2025-07-03 11:23:07,,,,crawled,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",4-10 Yrs,4.0,10.0,False,4-10 Yrs,Not disclosed,Bengaluru,https://www.naukri.com/remotestar-jobs-careers-5572870,"{'Url': 'https://www.ambitionbox.com/reviews/remotestar-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 2, 'AggregateRating': '5.0', 'Title': 'RemoteStar Reviews by Employees'}",,,,,,,,,,,,
"Manager, SW QA Engineering - System Test",https://img.naukimg.com/logo_images/groups/v1/4673101.gif,https://img.naukimg.com/logo_images/groups/v1/4673101.gif,20725502680,INR,4 Days Ago,grey,Gigamon,False,"System testing,Automation,Conflict resolution,Agile,Perl,Customer support,Test cases,Troubleshooting",1864558,https://www.naukri.com/job-listings-manager-sw-qa-engineering-system-test-gigamon-inc-gonda-chennai-12-to-15-years-020725502680,"Understand HW & SW architecture of products,and their implications on feature and system testing . Requirement:  . 12 to 15 years . (or more) of overall relevant industry experience and a track record of shipping core-networking products for the enterprise and service provider markets <br><br> . BS in CS or EE,MS strongly preferred. .",False,4673101,0,2025-07-02 09:36:26,,,,crawled,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",12-15 Yrs,12.0,15.0,False,12-15 Yrs,Not disclosed,"Gonda, Chennai",https://www.naukri.com/gigamon-jobs-careers-1864558,"{'Url': 'https://www.ambitionbox.com/reviews/gigamon-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 51, 'AggregateRating': '3.4', 'Title': 'Gigamon Reviews by Employees'}",,,,,,,,,,,,
Lead/Sr.Officer/Officer - Fire,https://img.naukimg.com/logo_images/groups/v1/763714.gif,https://img.naukimg.com/logo_images/groups/v1/763714.gif,40725027835,INR,2 Days Ago,grey,Adani Petrochemicals,False,"Fire Safety,Fire Protection,Fire Engineering,Fire Prevention,Fire,Fire System,Fire Management,Fire Detection",8474,https://www.naukri.com/job-listings-lead-sr-officer-officer-fire-adani-petrochemicals-mundra-13-to-23-years-040725027835, . Positions Required:-,False,763714,0,2025-07-04 12:02:23,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",13-23 Yrs,13.0,23.0,False,13-23 Yrs,Not disclosed,Mundra,https://www.naukri.com/adani-group-jobs-careers-8474,"{'Url': 'https://www.ambitionbox.com/reviews/adani-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 1954, 'AggregateRating': '3.9', 'Title': 'Adani Group Reviews by Employees'}",20.0,,,,,,,,,,,
Lead AI Developer,https://img.naukimg.com/logo_images/groups/v1/1370922.gif,https://img.naukimg.com/logo_images/groups/v1/1370922.gif,10725913065,INR,5 Days Ago,grey,Antier Solutions,False,"AI Development,OpenAI GPT,Generative AI,Hugging Face,cloud platforms,AI/ML models,NLP Techniques,Git",123596265,https://www.naukri.com/job-listings-lead-ai-developer-antier-solutions-private-limited-mohali-6-to-11-years-010725913065," . Technical Requirements:  . Proficiency in Python and AI / ML libraries (e.g.,TensorFlow,PyTorch,Scikit-learn)<br><br>Preferred Qualifications:  . Hands-on experience with Gen AI tools and frameworks<br><br>Must Have Good Command over LLM - NLP Techniques <br><br>We are seeking a motivated AI / ML and Python Developer with 6 years + of experience to join our team",False,1370922,0,2025-07-01 05:05:25,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",6-11 Yrs,6.0,11.0,False,6-11 Yrs,Not disclosed,Mohali,https://www.naukri.com/antier-solutions-jobs-careers-751747,"{'Url': 'https://www.ambitionbox.com/reviews/antier-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 74, 'AggregateRating': '3.3', 'Title': 'Antier Solutions Reviews by Employees'}",,,,,,,,,,,,
Cluster Optometrist,https://img.naukimg.com/logo_images/groups/v1/1715696.gif,https://img.naukimg.com/logo_images/groups/v1/1715696.gif,40725930799,INR,2 Days Ago,grey,Lenskart,False,"Cluster Optometrist,Operational management,Locus compliance,Internal audit,Tango compliance,performance management system,Performance management,Operations",363191,https://www.naukri.com/job-listings-cluster-optometrist-lenskart-solutions-private-limited-kolhapur-3-to-8-years-040725930799," . Responsibility . Must visit assigned stores in Lenskart uniform and manage the complete Technical and Functional part of Lenskart stores <br><br>Act as a Mentor and Coach to Fresher Optometrists <br><br>Drive operational balance score: all stores should be above 90%: such as Locus compliance,Tango compliance,Internal and Mystery audit scores",False,1715696,0,2025-07-04 12:50:18,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",3-8 Yrs,3.0,8.0,False,3-8 Yrs,Not disclosed,Kolhapur,https://www.naukri.com/lenskart-jobs-careers-363191,"{'Url': 'https://www.ambitionbox.com/reviews/lenskart-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 3505, 'AggregateRating': '3.2', 'Title': 'Lenskart Reviews by Employees'}",,,,,,,,,,,,
"Senior Project Execution Engineer, Electronics & Instrumentation",https://img.naukimg.com/logo_images/groups/v1/2373670.gif,https://img.naukimg.com/logo_images/groups/v1/2373670.gif,40725501897,INR,2 Days Ago,grey,Emerson,False,"Procurement,Assurance,AutoCAD,Control valves,Instrumentation,Manager Quality Control,RFQ,SCADA",1452558,https://www.naukri.com/job-listings-senior-project-execution-engineer-electronics-instrumentation-emerson-innovation-center-chennai-1-to-8-years-040725501897,"Share knowledge,and experience with other members to establish standard methodologies in the design & project execution<br><br>Bachelor Engineering Degree in Electronics & Instrumentation or Instrumentation & Control with 6-8 years of experience<br><br> Will be flexible and perform multi-tasking as per company s requirement time to time .",False,2373670,0,2025-07-04 10:59:02,,,,crawled,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",1-8 Yrs,1.0,8.0,False,1-8 Yrs,Not disclosed,Chennai,https://www.naukri.com/emerson-jobs-careers-7118,"{'Url': 'https://www.ambitionbox.com/reviews/emerson-electric-co-dot-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 469, 'AggregateRating': '4.0', 'Title': 'Emerson Electric Co. Reviews by Employees'}",,,,,,,,,,,,
Delivery Leader – IT,https://img.naukimg.com/logo_images/groups/v1/5947482.gif,https://img.naukimg.com/logo_images/groups/v1/5947482.gif,300625914832,INR,6 Days Ago,grey,Koch Industries,False,"software development,technology operations,cloud technologies,devops,agile methodology,project management,information technology,enterprise architecture",6478760,https://www.naukri.com/job-listings-delivery-leader-it-koch-business-solutions-india-private-limited-bengaluru-16-to-21-years-300625914832,"Proven leadership experience (Total 16+ years and preferably 5+ years in a leadership role) in managing large,complex technology teams across global locations<br><br>Experience in talent acquisition,retention,and skill development strategies tailored to the technology domain<br><br>Significant experience in leading software technology teams within large,global organizations",False,5947482,0,2025-06-30 10:46:07,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",16-21 Yrs,16.0,21.0,False,16-21 Yrs,Not disclosed,Bengaluru,https://www.naukri.com/koch-industries-jobs-careers-10397,"{'Url': 'https://www.ambitionbox.com/reviews/koch-business-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 566, 'AggregateRating': '3.4', 'Title': 'Koch Business Solutions Reviews by Employees'}",,,,,,,,,,,,
Executive - ADL,https://img.naukimg.com/logo_images/groups/v1/275530.gif,https://img.naukimg.com/logo_images/groups/v1/275530.gif,300625003687,INR,6 Days Ago,grey,Torrent Pharmaceuticals,False,"Assay,Method Validation,Analytical Method Development,Dissolution,GC,HPLC,LCMS,Data validation",1279,https://www.naukri.com/job-listings-executive-adl-torrent-pharmaceuticals-gandhinagar-3-to-8-years-300625003687,Experience required: 3 to 8 Years in ADL Method Development for Formulation. Qualification: MSc / MPharm,False,275530,0,2025-06-30 05:36:03,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",3-8 Yrs,3.0,8.0,False,3-8 Yrs,Not disclosed,Gandhinagar,https://www.naukri.com/torrent-pharmaceuticals-jobs-careers-1279,"{'Url': 'https://www.ambitionbox.com/reviews/torrent-pharmaceuticals-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 2677, 'AggregateRating': '3.9', 'Title': 'Torrent Pharmaceuticals Reviews by Employees'}",20.0,,,,,,,,,,,
Senior Associate IS Business Sys Analyst,https://img.naukimg.com/logo_images/groups/v1/11757961.gif,https://img.naukimg.com/logo_images/groups/v1/11757961.gif,10725500362,INR,5 Days Ago,grey,Horizon Therapeutics,False,"Product management,Data analysis,MySQL,Javascript,Agile,Scrum,Informatica,Troubleshooting",124783097,https://www.naukri.com/job-listings-senior-associate-is-business-sys-analyst-horizon-therapeutics-hyderabad-1-to-9-years-010725500362,"<b> Career Category</b>  Information Systems   <b> Job Description</b>   Join Amgen s Mission of Serving Patients <p>  </p>  <p> At Amgen,  if you feel like you re part of something bigger,  it s because you are.  Our shared mission to serve patients living with serious illnesses drives all that we do. </p>  <p>  </p>  <p> Since 1980,  we ve helped pioneer the world of biotech in our fight against the world s toughest diseases.  With our focus on four therapeutic areas -Oncology,  Inflammation,  General Medicine,  and Rare Disease- we reach millions of patients each year.  As a member of the Amgen team,  you ll help make a lasting impact on the lives of patients as we research,  manufacture,  and deliver innovative medicines to help people live longer,  fuller happier lives. </p>  <p>  </p>  <p> Our award-winning culture is collaborative,  innovative,  and science based.  If you have a passion for challenges and the opportunities that lay within them,  you ll thrive as part of the Amgen team.  Join us and transform the lives of patients while transforming your career. </p>  <p>  </p>  <b> What you will do</b>  <p>  </p>  <p> Let s do this.  Let s change the world.  In this vital role you will be responsible for collaborating with business partners,  product owners,  developers,  and testers to develop release strategies for Amgen s Veeva Vault eTMF,  that meet business needs and ensuring the availability and performance of critical systems and applications.  This role involves working closely with product managers,  designers,  and other engineers to create high-quality,  scalable software solutions and automating operations,  monitoring system health,  and responding to incidents to minimize downtime. </p>  <p>  </p>  <p>  <b> Roles & Responsibilities:</b>  </p>  <ul>  <li>  <p> Possesses strong rapid prototyping skills and can quickly translate concepts into working code. </p>  </li>  <li>  <p> Lead day to day operations and maintenance of Amgen s Veeva Vault eTMF and hosted applications. </p>  </li>  <li>  <p> Stay updated with the latest trends,  advancements and standard process for Veeva Vault Platform ecosystem. </p>  </li>  <li>  <p> Work closely with cross-functional teams,  including product management,  design,  and QA,  to deliver high-quality software on time. </p>  </li>  <li>  <p> Maintain detailed documentation of software designs,  code,  and development processes. </p>  </li>  <li>  <p> Work on integrating with other systems and platforms to ensure seamless data flow and functionality. </p>  </li>  <li>  <p> Stay up to date on Veeva Vault Features,  new releases and standard processes around Veeva Platform Governance. </p>  </li>  <li>  <p> Assess and plan for the impact of Veeva changes and releases on collaborators. </p>  </li>  <li>  <p> Assist to develop and handling communication plans to engage Veeva collaborators and provide clear messaging. </p>  </li>  <li>  <p> Support designing and delivery of training programs,  offering ongoing support and mentoring. </p>  </li>  <li>  <p> Design,  develop,  and implement applications and modules,  including custom reports,  SDKs,  interfaces,  and improvements. </p>  </li>  <li>  <p> Analyze and understand the functional & technical requirements of applications,  solutions and systems,  translate them into software architecture and design specifications. </p>  </li>  <li>  <p> Develop and implement unit tests,  integration tests,  and other testing strategies to ensure the quality of the software following IS change control and GxP Validation process while exhibiting expertise in Risk Based Validation methodology. </p>  </li>  <li>  <p> Work closely with multi-functional teams,  including product management,  design,  and QA,  to deliver high-quality software on time. </p>  </li>  <li>  <p> Maintain detailed documentation of software designs,  code,  and development processes. </p>  </li>  <li>  <p> Work on integrating with other systems and platforms to ensure seamless data flow and functionality. </p>  </li>  <li>  <p> Stay up to date on Veeva Vault Features,  new releases and standard processes around Veeva Platform Governance</p>  </li>  </ul>  <p>  </p>  <b> What we expect of you</b>  <p> We are all different,  yet we all use our unique contributions to serve patients.  The professional we seek is with these qualifications. </p>  <p>  </p>  <p>  <b> Basic Qualifications:</b>  </p>  <ul>  <li>  <p> Master s degree and 1 to 3 years of Computer Science,  IT or related field experience OR</p>  </li>  <li>  <p> Bachelor s degree and 3 to 5 years of Computer Science,  IT or related field experience OR</p>  </li>  <li>  <p> Diploma and 7 to 9 years of Computer Science,  IT or related field experience</p>  </li>  </ul>  <p>  <b> Preferred Qualifications:</b>  </p>  <b> Must-Have Skills:</b>  <ul>  <li>  <p> Experience with Veeva Vault eTMF,  including Veeva configuration settings and custom builds. </p>  </li>  <li>  <p> Solid understanding of information systems and network technologies. </p>  </li>  <li>  <p> Demonstrated ability in global pharmaceutical Industry</p>  </li>  <li>  <p> Experience in building configured and custom solutions on Veeva Vault Platform. </p>  </li>  <li>  <p> Experience in handling systems,  implementing and validating projects in GxP regulated environments. </p>  </li>  <li>  <p> Extensive expertise in SDLC,  including requirements,  design,  testing,  data analysis,  creating and leading change controls. </p>  </li>  <li>  <p> Proficiency in programming languages such as Python,  JavaScript etc. </p>  </li>  <li>  <p> Solid understanding of software development methodologies,  including Agile and Scrum. </p>  </li>  <li>  <p> Experience with version control systems such as Git. </p>  </li>  </ul>  <p>  </p>  <b> Good-to-Have Skills:</b>  <ul>  <li>  <p> Familiarity with relational databases (such as MySQL,  SQL server,  PostgreSQL etc. )</p>  </li>  <li>  <p> Proficiency in programming languages such as Python,  JavaScript or other programming languages</p>  </li>  <li>  <p> Outstanding written and verbal communication skills,  and ability to translate technical concepts for non-technical audiences. </p>  </li>  <li>  <p> Experience with ETL Tools (Informatica,  Databricks). </p>  </li>  <li>  <p> Experience with API integrations such as MuleSoft. </p>  </li>  <li>  <p> Demonstrable understanding & Proficiency in writing SQL queries. </p>  </li>  <li>  <p> Hands on experience on reporting tools such as Tableau,  Spotfire & Power BI. </p>  </li>  </ul>  <b> Professional Certifications:</b>  <ul>  <li>  <p> Veeva Vault Platform Administrator or Equivalent Vault Certification (Must-Have)</p>  </li>  <li>  <p> SAFe for Teams (Preferred)</p>  </li>  </ul>    <b> Soft Skills:</b>  <ul>  <li>  <p> Excellent analytical and troubleshooting skills. </p>  </li>  <li>  <p> Strong verbal and written communication skills. </p>  </li>  <li>  <p> Ability to work optimally with global,  virtual teams. </p>  </li>  <li>  <p> Team-oriented,  with a focus on achieving team goals. </p>  </li>  <li>  <p> Strong presentation and public speaking skills. </p>  </li>  </ul>  <p>  </p>  <b> What you can expect of us</b>  <p>  </p>  <p> As we work to develop treatments that look after others,  we also work to care for your professional and personal growth and well-being.  From our competitive benefits to our collaborative culture,  we ll support your journey every step of the way. </p>  <p>  </p>  <p> In addition to the base salary,  Amgen offers competitive and comprehensive Total Rewards Plans that are aligned with local industry standards. </p>  <b> Apply now and make a lasting impact with the Amgen team.  </b>   <b> careers. amgen. com</b>  <p>  </p>  <p> As an organization dedicated to improving the quality of life for people around the world,  Amgen fosters an inclusive environment of diverse,  ethical,  committed and highly accomplished people who respect each other and live the Amgen values to continue advancing science to serve patients.  Together,  we compete in the fight against serious disease. </p>  <p>  </p>  <p> Amgen is an Equal Opportunity employer and will consider all qualified applicants for employment without regard to race,  color,  religion,  sex,  sexual orientation,  gender identity,  national origin,  protected veteran status,  disability status,  or any other basis protected by applicable law. </p>  <p>  </p>  <p> We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process,  to perform essential job functions,  and to receive other benefits and privileges of employment.  Please contact us to request accommodation. </p>  <p>  <b>  <u> Shift Information:</u>  </b>  </p>  <p> This position requires you to work a later shift and may be assigned a second or third shift schedule.  Candidates must be willing and able to work during evening or night shifts,  as required based on business requirements. </p>  <p>  </p>  <p>  <b>  <u> EQUAL OPPORTUNITY STATEMENT</u>  </b>  </p>  <p>  </p>  <p> </p>  <p>  </p>  <p> We will ensure that individuals with disabilities are provided with reasonable accommodation to participate in the job application or interview process,  to perform essential job functions,  and to receive other benefits and privileges of employment.  Please contact us to request accommodation. </p>  <p>  </p>  <p>  </p>  <p>  </p>  <p>  </p> .",False,11757961,0,2025-07-01 10:01:26,,,,crawled,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",1-9 Yrs,1.0,9.0,False,1-9 Yrs,Not disclosed,Hyderabad,https://www.naukri.com/horizon-therapeutics-jobs-careers-124783097,,,,,,,,,,,,,
Senior/Expert Software Developer DOT NET,https://img.naukimg.com/logo_images/groups/v1/4576407.gif,https://img.naukimg.com/logo_images/groups/v1/4576407.gif,40725500217,INR,2 Days Ago,grey,Amity Software Systems,False,"ERP,SAP,jQuery,Enterprise applications,Bfsi,Javascript,Healthcare,MVC",4183530,https://www.naukri.com/job-listings-senior-expert-software-developer-dot-net-amity-software-systems-limited-noida-6-to-11-years-040725500217,"Experience in working with databases like Oracle,Postgres,SQL Server,MariaDB etc.  .  Must have good communication skills and capable of working under pressure.  <br><br>Minimum 6 Years work experience in dot next platforms: Asp.NET,C#,JavaScript,jQuery,MVC<br><br>Dot.NET core experience is a plus<br><br>Experience in developing Enterprise applications.",False,4576407,0,2025-07-04 06:59:30,,,,crawled,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",6-11 Yrs,6.0,11.0,False,6-11 Yrs,Not disclosed,Noida,https://www.naukri.com/amity-systems-jobs-careers-54835,"{'Url': 'https://www.ambitionbox.com/reviews/amity-software-systems-limited-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 207, 'AggregateRating': '4.2', 'Title': 'Amity Software Limited Reviews by Employees'}",,,,,,,,,,,,
Field Sales Executive,https://img.naukimg.com/logo_images/groups/v1/1715696.gif,https://img.naukimg.com/logo_images/groups/v1/1715696.gif,40725928354,INR,2 Days Ago,grey,Lenskart,False,"Sales,Field Sales,Sales Development,Sales Management,Sales Planning,Planning,Management,Field",363191,https://www.naukri.com/job-listings-field-sales-executive-lenskart-solutions-private-limited-muktsar-1-to-3-years-040725928354,Requirements:  . Graduate or Diploma holder <br><br>Fresher / Experienced <br><br>Candidates must be willing to stay / travel to the training location for 30 days <br><br>Must possess a valid driving license <br><br>Must own a bike (two-wheeler) <br><br>Willingness to travel and work flexible hours,False,1715696,0,2025-07-04 12:12:33,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",1-3 Yrs,1.0,3.0,False,1-3 Yrs,Not disclosed,Muktsar,https://www.naukri.com/lenskart-jobs-careers-363191,"{'Url': 'https://www.ambitionbox.com/reviews/lenskart-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 3505, 'AggregateRating': '3.2', 'Title': 'Lenskart Reviews by Employees'}",,,,,,,,,,,,
Quality Engineer,https://img.naukimg.com/logo_images/groups/v1/2506336.gif,https://img.naukimg.com/logo_images/groups/v1/2506336.gif,20725019228,INR,4 Days Ago,grey,SAI Deep Constructions,False,"Quality Control,Record Keeping,Client Coordination,Quality Inspection,Quality Check,Quality Assurance,Material Inspection,Materials",3182200,https://www.naukri.com/job-listings-quality-engineer-sai-deep-constructions-noida-4-to-6-years-020725019228,Quality engineer with relevant experience in Construction industry is required in Noida.,False,2506336,0,2025-07-02 07:33:34,,,,jp,,1,"{'minimumSalary': 450000, 'maximumSalary': 600000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0}",4-6 Yrs,4.0,6.0,False,4-6 Yrs,4.5-6 Lacs PA,Noida,https://www.naukri.com/sai-deep-constructions-jobs-careers-3182200,"{'Url': 'https://www.ambitionbox.com/reviews/saideep-construction-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 4, 'AggregateRating': '2.1', 'Title': 'Saideep Construction Reviews by Employees'}",,,,,,,,,,,,
Trust & Safety Associate,https://img.naukimg.com/logo_images/groups/v1/10476.gif,https://img.naukimg.com/logo_images/groups/v1/10476.gif,20725926664,INR,4 Days Ago,grey,Accenture,False,"freshdesk,customer management,customer support,zendesk,moderation,customer service,market research,content management",27117,https://www.naukri.com/job-listings-trust-safety-associate-accenture-solutions-pvt-ltd-hyderabad-1-to-3-years-020725926664,"Qualifications: Any Graduation <br><br>Performance Under demanding situationsCriteria:Ability to manage multiple chats/ difficult calls and meet KPIs Filter Parameters:Simultaneous chat handling:Experience managing multiple chats in a high-volume environment.KPI performance:Past performance metrics (response time,resolution rate,customer satisfaction scores)",False,10476,0,2025-07-02 10:47:06,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",1-3 Yrs,1.0,3.0,False,1-3 Yrs,Not disclosed,Hyderabad,https://www.naukri.com/accenture-jobs-careers-7682,"{'Url': 'https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 63669, 'AggregateRating': '3.7', 'Title': 'Accenture Reviews by Employees'}",,,,,,,,,,,,
